ticket_number,county,city,street,intersection,original_status,proximity_success,proximity_lat,proximity_lng,proximity_confidence,proximity_approach,proximity_reasoning,proximity_error,ticket_type,duration,work_type
2582390566,WARD,BARSTOW,CR 171,Business I-20,ZERO_RESULTS,True,31.8737036,-102.311187,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2582381517,WARD,BARSTOW,FM  516,Business Interstate 20,ZERO_RESULTS,True,31.490045903261024,-103.42575883888401,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near BARSTOW, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2581822943,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2581820256,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820243,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820232,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820226,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820221,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820212,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820203,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820198,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581820183,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581712634,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581702652,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581691284,WARD,GRANDFALLS,fm 1927,cr 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581455905,WARD,MONAHANS,400 N Industrial Rd,N Loop 464,exception,True,32.4427030051205,-102.69943630169394,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near MONAHANS, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2581453876,WARD,BARSTOW,CR 463,I 20,ZERO_RESULTS,True,31.87819370941907,-102.2798160574724,0.6,corridor_midpoint,"Major highway: Used closest point (no segments in buffer) Adjustment factor: 1.00 (base: 60.00%, adjusted: 60.00%)",,,,
2581451393,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441300,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441285,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441221,WARD,PYOTE,CR 432 `,FM 1927,exception,True,31.4155682348296,-103.08970139501,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441198,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441186,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441133,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441125,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441041,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581441028,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581440977,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2581440963,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580423022,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580423014,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580423005,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580422996,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580422988,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580422982,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580422976,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580422966,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580422957,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580306082,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580297949,WARD,MONAHANS,400 N Industrial Rd,N Loop 464,exception,True,32.4427030051205,-102.69943630169394,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near MONAHANS, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2580169880,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580059682,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580049922,WARD,MONAHANS,400 N Industrial Rd,N Loop 464,exception,True,32.4427030051205,-102.69943630169394,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near MONAHANS, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2580044919,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580044731,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2580044632,WARD,PYOTE,CR 432 `,FM 1927,exception,True,31.4155682348296,-103.08970139501,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579726336,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579726320,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579726235,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579726224,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579725855,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579725719,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579725572,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579725557,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026423,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026417,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026409,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026402,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026392,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026385,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026374,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026361,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2579026354,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578921850,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578908018,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578654065,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578646811,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578646806,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578646738,WARD,PYOTE,CR 432 `,FM 1927,exception,True,31.4155682348296,-103.08970139501,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327472,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327459,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327418,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327408,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327335,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327315,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327213,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578327203,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578190826,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578190812,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578190795,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578190780,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578190765,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578190745,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578190715,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578069747,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2578069728,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577953797,WARD,BARSTOW,FM 516,S I-20,ZERO_RESULTS,True,31.464666692217918,-103.39357179235236,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 17 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2577951084,WARD,MONAHANS,400 N Industrial Rd,N Loop 464,exception,True,32.4427030051205,-102.69943630169394,0.65,city_primary,"City-based approximation: One road not found in network. Using centroid of available road near MONAHANS, WARD. Adjustment factor: 1.00 (base: 65.00%, adjusted: 65.00%)",,,,
2577945915,WARD,BARSTOW,FM 516,I-20,ZERO_RESULTS,True,31.448026495489508,-103.36551337419895,0.75,corridor_midpoint,"Major highway corridor: Used midpoint of 8 segment(s) near reference road. Adjustment factor: 1.00 (base: 75.00%, adjusted: 75.00%)",,,,
2577627790,WARD,PYOTE,FM 1927,CR 432,ZERO_RESULTS,True,31.415570794598555,-103.08969717334311,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577625889,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577625881,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577625878,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577625871,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577625861,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577625855,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
2577625849,WARD,PYOTE,CR 426,CR 432,ZERO_RESULTS,True,31.3961123274603,-103.091668379546,0.95,closest_point,"Rural/parallel roads: Found closest approach point between roads. Distance: 0.0000 degrees (~0.0km). Adjustment factor: 1.00 (base: 95.00%, adjusted: 95.00%)",,,,
